Month,Fish_Weight,Survival_Rate,Age_Months,Temperature,Dissolved_Oxygen,pH,Salinity (ppt)
April,276.79,92.96,1.0,27.7,6.39,7.91,1.66
April,276.79,92.96,1.0,27.7,6.39,7.91,0.1
April,276.79,92.96,1.0,27.7,6.39,7.91,2.6
April,276.79,92.96,1.0,27.7,6.39,7.91,0.33
April,276.79,92.96,1.0,27.7,6.39,7.91,1.45
April,276.79,92.96,1.0,27.7,6.39,7.91,3.56
April,276.79,92.96,1.0,27.7,6.39,7.91,0.41
April,276.79,92.96,1.0,27.7,6.39,7.91,4.21
April,276.79,92.96,1.0,27.7,6.39,7.91,0.12
April,276.79,92.96,1.0,27.7,6.39,7.91,1.31
April,276.79,92.96,1.0,27.7,6.39,7.91,3.73
April,276.79,92.96,1.0,27.7,6.39,7.91,1.65
April,276.79,92.96,1.0,27.7,6.39,7.91,0.6
April,276.79,92.96,1.0,27.7,6.39,7.91,1.87
April,276.79,92.96,1.0,27.7,6.39,7.91,1.42
April,276.79,92.96,1.0,27.7,6.39,7.91,4.23
April,276.79,92.96,1.0,27.7,6.39,7.91,1.64
April,276.79,92.96,1.0,27.7,6.39,7.91,3.97
April,276.79,92.96,1.0,27.7,6.39,7.91,4.47
April,276.79,92.96,1.0,27.7,6.39,7.91,2.23
April,276.79,92.96,1.0,27.7,6.39,7.91,4.56
April,276.79,92.96,1.0,27.7,6.39,7.91,1.95
April,276.79,92.96,1.0,27.7,6.39,7.91,4.82
April,276.79,92.96,1.0,27.7,6.39,7.91,0.54
April,276.79,92.96,1.0,27.7,6.39,7.91,3.47
April,276.79,92.96,1.0,27.7,6.39,7.91,2.52
April,276.79,92.96,1.0,27.7,6.39,7.91,2.0
April,276.79,92.96,1.0,27.7,6.39,7.91,3.2
April,276.79,92.96,1.0,27.7,6.39,7.91,3.55
April,276.79,92.96,1.0,27.7,6.39,7.91,0.12
April,276.79,92.96,1.0,27.7,6.39,7.91,0.92
April,276.79,92.96,1.0,27.7,6.39,7.91,3.59
April,276.79,92.96,1.0,27.7,6.39,7.91,3.37
April,276.79,92.96,1.0,27.7,6.39,7.91,4.83
April,276.79,92.96,1.0,27.7,6.39,7.91,3.83
April,276.79,92.96,1.0,27.7,6.39,7.91,4.76
April,276.79,92.96,1.0,27.7,6.39,7.91,3.54
April,276.79,92.96,1.0,27.7,6.39,7.91,1.56
April,276.79,92.96,1.0,27.7,6.39,7.91,0.62
April,276.79,92.96,1.0,27.7,6.39,7.91,3.93
April,276.79,92.96,1.0,27.7,6.39,7.91,3.26
April,276.79,92.96,1.0,27.7,6.39,7.91,0.34
April,276.79,92.96,1.0,27.7,6.39,7.91,1.86
April,276.79,92.96,1.0,27.7,6.39,7.91,4.79
April,276.79,92.96,1.0,27.7,6.39,7.91,2.55
April,276.79,92.96,1.0,27.7,6.39,7.91,2.22
April,276.79,92.96,1.0,27.7,6.39,7.91,2.34
April,276.79,92.96,1.0,27.7,6.39,7.91,1.12
April,276.79,92.96,1.0,27.7,6.39,7.91,1.91
April,276.79,92.96,1.0,27.7,6.39,7.91,1.91
April,276.79,92.96,1.0,27.7,6.39,7.91,0.36
April,276.79,92.96,1.0,27.7,6.39,7.91,3.86
April,276.79,92.96,1.0,27.7,6.39,7.91,2.14
April,276.79,92.96,1.0,27.7,6.39,7.91,4.13
April,276.79,92.96,1.0,27.7,6.39,7.91,4.27
April,276.79,92.96,1.0,27.7,6.39,7.91,1.14
April,276.79,92.96,1.0,27.7,6.39,7.91,3.32
April,276.79,92.96,1.0,27.7,6.39,7.91,2.41
April,276.79,92.96,1.0,27.7,6.39,7.91,4.41
April,276.79,92.96,1.0,27.7,6.39,7.91,1.16
April,276.79,92.96,1.0,27.7,6.39,7.91,3.42
April,276.79,92.96,1.0,27.7,6.39,7.91,3.08
April,276.79,92.96,1.0,27.7,6.39,7.91,1.55
April,276.79,92.96,1.0,27.7,6.39,7.91,0.77
April,276.79,92.96,1.0,27.7,6.39,7.91,3.29
April,276.79,92.96,1.0,27.7,6.39,7.91,3.72
April,276.79,92.96,1.0,27.7,6.39,7.91,1.65
April,276.79,92.96,1.0,27.7,6.39,7.91,3.26
April,276.79,92.96,1.0,27.7,6.39,7.91,2.04
April,276.79,92.96,1.0,27.7,6.39,7.91,3.59
April,276.79,92.96,1.0,27.7,6.39,7.91,1.08
April,276.79,92.96,1.0,27.7,6.39,7.91,4.46
April,276.79,92.96,1.0,27.7,6.39,7.91,1.51
April,276.79,92.96,1.0,27.7,6.39,7.91,1.9
April,276.79,92.96,1.0,27.7,6.39,7.91,0.38
April,276.79,92.96,1.0,27.7,6.39,7.91,0.65
April,276.79,92.96,1.0,27.7,6.39,7.91,2.63
April,276.79,92.96,1.0,27.7,6.39,7.91,1.41
April,276.79,92.96,1.0,27.7,6.39,7.91,4.19
April,276.79,92.96,1.0,27.7,6.39,7.91,0.17
April,276.79,92.96,1.0,27.7,6.39,7.91,1.96
April,276.79,92.96,1.0,27.7,6.39,7.91,1.75
April,276.79,92.96,1.0,27.7,6.39,7.91,0.19
April,276.79,92.96,1.0,27.7,6.39,7.91,0.71
April,276.79,92.96,1.0,27.7,6.39,7.91,2.13
April,276.79,92.96,1.0,27.7,6.39,7.91,2.52
April,276.79,92.96,1.0,27.7,6.39,7.91,2.08
April,276.79,92.96,1.0,27.7,6.39,7.91,2.7
April,276.79,92.96,1.0,27.7,6.39,7.91,3.02
April,276.79,92.96,1.0,27.7,6.39,7.91,0.15
April,276.79,92.96,1.0,27.7,6.39,7.91,2.37
April,276.79,92.96,1.0,27.7,6.39,7.91,4.82
April,276.79,92.96,1.0,27.7,6.39,7.91,2.64
April,276.79,92.96,1.0,27.7,6.39,7.91,3.42
April,276.79,92.96,1.0,27.7,6.39,7.91,1.63
April,276.79,92.96,1.0,27.7,6.39,7.91,3.89
April,276.79,92.96,1.0,27.7,6.39,7.91,3.89
April,276.79,92.96,1.0,27.7,6.39,7.91,2.65
April,276.79,92.96,1.0,27.7,6.39,7.91,4.88
April,276.79,92.96,1.0,27.7,6.39,7.91,0.72
April,276.79,92.96,1.0,27.7,6.39,7.91,0.18
April,276.79,92.96,1.0,27.7,6.39,7.91,3.87
April,276.79,92.96,1.0,27.7,6.39,7.91,4.06
April,276.79,92.96,1.0,27.7,6.39,7.91,0.69
April,276.79,92.96,1.0,27.7,6.39,7.91,1.4
April,276.79,92.96,1.0,27.7,6.39,7.91,0.19
April,276.79,92.96,1.0,27.7,6.39,7.91,1.54
April,276.79,92.96,1.0,27.7,6.39,7.91,3.89
April,276.79,92.96,1.0,27.7,6.39,7.91,2.64
April,276.79,92.96,1.0,27.7,6.39,7.91,1.81
April,276.79,92.96,1.0,27.7,6.39,7.91,1.92
April,276.79,92.96,1.0,27.7,6.39,7.91,0.11
April,276.79,92.96,1.0,27.7,6.39,7.91,1.57
April,276.79,92.96,1.0,27.7,6.39,7.91,3.27
April,276.79,92.96,1.0,27.7,6.39,7.91,4.87
April,276.79,92.96,1.0,27.7,6.39,7.91,4.25
April,276.79,92.96,1.0,27.7,6.39,7.91,0.22
April,276.79,92.96,1.0,27.7,6.39,7.91,4.5
April,276.79,92.96,1.0,27.7,6.39,7.91,3.94
April,276.79,92.96,1.0,27.7,6.39,7.91,3.92
April,276.79,92.96,1.0,27.7,6.39,7.91,2.34
April,276.79,92.96,1.0,27.7,6.39,7.91,2.05
April,276.79,92.96,1.0,27.7,6.39,7.91,1.58
April,276.79,92.96,1.0,27.7,6.39,7.91,0.42
April,276.79,92.96,1.0,27.7,6.39,7.91,1.22
April,276.79,92.96,1.0,27.7,6.39,7.91,1.31
April,276.79,92.96,1.0,27.7,6.39,7.91,2.47
April,276.79,92.96,1.0,27.7,6.39,7.91,3.76
April,276.79,92.96,1.0,27.7,6.39,7.91,2.42
April,276.79,92.96,1.0,27.7,6.39,7.91,0.38
April,276.79,92.96,1.0,27.7,6.39,7.91,4.79
April,276.79,92.96,1.0,27.7,6.39,7.91,4.72
April,276.79,92.96,1.0,27.7,6.39,7.91,3.95
April,276.79,92.96,1.0,27.7,6.39,7.91,4.96
April,276.79,92.96,1.0,27.7,6.39,7.91,2.77
April,276.79,92.96,1.0,27.7,6.39,7.91,4.82
April,276.79,92.96,1.0,27.7,6.39,7.91,0.47
April,276.79,92.96,1.0,27.7,6.39,7.91,1.89
April,276.79,92.96,1.0,27.7,6.39,7.91,1.2
April,276.79,92.96,1.0,27.7,6.39,7.91,1.06
April,276.79,92.96,1.0,27.7,6.39,7.91,0.79
April,276.79,92.96,1.0,27.7,6.39,7.91,3.15
April,276.79,92.96,1.0,27.7,6.39,7.91,3.93
April,276.79,92.96,1.0,27.7,6.39,7.91,2.93
April,276.79,92.96,1.0,27.7,6.39,7.91,0.82
April,276.79,92.96,1.0,27.7,6.39,7.91,4.07
April,276.79,92.96,1.0,27.7,6.39,7.91,3.22
April,276.79,92.96,1.0,27.7,6.39,7.91,2.0
April,276.79,92.96,1.0,27.7,6.39,7.91,3.4
April,276.79,92.96,1.0,27.7,6.39,7.91,1.37
April,276.79,92.96,1.0,27.7,6.39,7.91,1.79
April,276.79,92.96,1.0,27.7,6.39,7.91,4.6
April,276.79,92.96,1.0,27.7,6.39,7.91,1.52
April,276.79,92.96,1.0,27.7,6.39,7.91,2.4
April,276.79,92.96,1.0,27.7,6.39,7.91,4.46
April,276.79,92.96,1.0,27.7,6.39,7.91,3.57
April,276.79,92.96,1.0,27.7,6.39,7.91,0.4
April,276.79,92.96,1.0,27.7,6.39,7.91,0.82
April,276.79,92.96,1.0,27.7,6.39,7.91,0.14
April,276.79,92.96,1.0,27.7,6.39,7.91,3.19
April,276.79,92.96,1.0,27.7,6.39,7.91,2.29
April,276.79,92.96,1.0,27.7,6.39,7.91,0.76
April,276.79,92.96,1.0,27.7,6.39,7.91,4.79
April,276.79,92.96,1.0,27.7,6.39,7.91,2.7
April,276.79,92.96,1.0,27.7,6.39,7.91,1.29
April,276.79,92.96,1.0,27.7,6.39,7.91,2.55
April,276.79,92.96,1.0,27.7,6.39,7.91,3.43
April,276.79,92.96,1.0,27.7,6.39,7.91,0.47
April,276.79,92.96,1.0,27.7,6.39,7.91,1.45
April,276.79,92.96,1.0,27.7,6.39,7.91,4.05
April,276.79,92.96,1.0,27.7,6.39,7.91,2.35
April,276.79,92.96,1.0,27.7,6.39,7.91,2.78
April,276.79,92.96,1.0,27.7,6.39,7.91,2.22
April,276.79,92.96,1.0,27.7,6.39,7.91,0.32
April,276.79,92.96,1.0,27.7,6.39,7.91,0.91
April,276.79,92.96,1.0,27.7,6.39,7.91,2.28
April,276.79,92.96,1.0,27.7,6.39,7.91,1.13
April,276.79,92.96,1.0,27.7,6.39,7.91,0.34
April,276.79,92.96,1.0,27.7,6.39,7.91,4.23
April,276.79,92.96,1.0,27.7,6.39,7.91,4.91
April,276.79,92.96,1.0,27.7,6.39,7.91,3.99
April,276.79,92.96,1.0,27.7,6.39,7.91,4.28
April,276.79,92.96,1.0,27.7,6.39,7.91,1.29
April,276.79,92.96,1.0,27.7,6.39,7.91,4.81
April,276.79,92.96,1.0,27.7,6.39,7.91,1.06
April,276.79,92.96,1.0,27.7,6.39,7.91,4.76
April,276.79,92.96,1.0,27.7,6.39,7.91,4.97
April,276.79,92.96,1.0,27.7,6.39,7.91,3.59
April,276.79,92.96,1.0,27.7,6.39,7.91,4.91
April,276.79,92.96,1.0,27.7,6.39,7.91,2.89
April,276.79,92.96,1.0,27.7,6.39,7.91,1.37
April,276.79,92.96,1.0,27.7,6.39,7.91,2.24
April,276.79,92.96,1.0,27.7,6.39,7.91,3.01
April,276.79,92.96,1.0,27.7,6.39,7.91,0.46
April,276.79,92.96,1.0,27.7,6.39,7.91,3.15
April,276.79,92.96,1.0,27.7,6.39,7.91,4.91
April,276.79,92.96,1.0,27.7,6.39,7.91,1.03
April,276.79,92.96,1.0,27.7,6.39,7.91,3.98
April,276.79,92.96,1.0,27.7,6.39,7.91,4.55
April,276.79,92.96,1.0,27.7,6.39,7.91,4.72
April,276.79,92.96,1.0,27.7,6.39,7.91,4.8
April,276.79,92.96,1.0,27.7,6.39,7.91,2.66
April,276.79,92.96,1.0,27.7,6.39,7.91,4.89
April,276.79,92.96,1.0,27.7,6.39,7.91,3.81
April,276.79,92.96,1.0,27.7,6.39,7.91,0.89
April,276.79,92.96,1.0,27.7,6.39,7.91,2.44
April,276.79,92.96,1.0,27.7,6.39,7.91,3.62
April,276.79,92.96,1.0,27.7,6.39,7.91,1.31
April,276.79,92.96,1.0,27.7,6.39,7.91,3.24
April,276.79,92.96,1.0,27.7,6.39,7.91,3.37
April,276.79,92.96,1.0,27.7,6.39,7.91,0.9
April,276.57,92.96,1.0,27.68,6.39,7.91,2.87
April,276.35,92.96,1.0,27.67,6.4,7.91,3.88
April,276.13,92.96,1.0,27.65,6.4,7.91,2.54
April,275.91,92.96,1.0,27.63,6.41,7.91,0.16
April,275.69,92.96,1.0,27.62,6.41,7.91,0.14
April,275.47,92.96,1.0,27.6,6.42,7.91,1.85
April,275.25,92.96,1.0,27.59,6.42,7.91,4.64
April,275.03,92.96,1.0,27.57,6.42,7.91,1.22
April,274.81,92.96,1.0,27.55,6.43,7.91,3.21
April,274.59,92.96,1.0,27.54,6.43,7.91,1.19
April,274.37,92.96,1.0,27.52,6.44,7.91,1.68
April,274.15,92.95,1.0,27.5,6.44,7.91,4.26
April,273.93,92.95,1.0,27.49,6.45,7.91,3.67
April,273.71,92.95,1.0,27.47,6.45,7.91,0.57
April,273.49,92.95,1.0,27.45,6.45,7.91,2.2
April,273.27,92.95,1.0,27.44,6.46,7.91,0.24
April,273.05,92.95,1.0,27.42,6.46,7.9,2.46
April,272.83,92.95,1.0,27.4,6.47,7.9,3.35
April,272.61,92.95,1.0,27.39,6.47,7.9,0.68
April,272.39,92.95,1.0,27.37,6.48,7.9,1.52
April,272.17,92.95,1.0,27.36,6.48,7.9,2.05
April,271.95,92.95,1.0,27.34,6.49,7.9,4.61
April,271.73,92.95,1.0,27.32,6.49,7.9,4.97
April,271.51,92.95,1.0,27.31,6.49,7.9,0.32
April,271.29,92.95,1.0,27.29,6.5,7.9,3.83
April,271.07,92.95,1.0,27.27,6.5,7.9,1.92
April,270.85,92.95,1.0,27.26,6.51,7.9,2.02
April,270.63,92.95,1.0,27.24,6.51,7.9,3.8
April,270.41,92.95,1.0,27.22,6.52,7.9,4.6
April,270.19,92.95,1.0,27.21,6.52,7.9,4.76
April,269.97,92.95,1.0,27.19,6.52,7.9,2.93
April,269.75,92.95,1.0,27.17,6.53,7.9,1.85
April,269.53,92.95,1.0,27.16,6.53,7.9,3.96
April,269.31,92.94,1.0,27.14,6.54,7.9,1.33
April,269.09,92.94,1.0,27.13,6.54,7.9,2.86
April,268.87,92.94,1.0,27.11,6.55,7.9,1.86
April,268.65,92.94,1.0,27.09,6.55,7.9,3.32
April,268.43,92.94,1.0,27.08,6.55,7.9,1.28
April,268.21,92.94,1.0,27.06,6.56,7.9,1.04
April,267.99,92.94,1.0,27.04,6.56,7.9,4.6
April,267.77,92.94,1.0,27.03,6.57,7.9,0.6
April,267.55,92.94,1.0,27.01,6.57,7.9,2.58
April,267.33,92.94,1.0,26.99,6.58,7.9,1.18
April,267.11,92.94,1.0,26.98,6.58,7.9,0.29
April,266.89,92.94,1.0,26.96,6.58,7.9,0.28
April,266.67,92.94,1.0,26.94,6.59,7.9,0.96
April,266.45,92.94,1.0,26.93,6.59,7.9,4.35
April,266.23,92.94,1.0,26.91,6.6,7.9,1.48
April,266.01,92.94,1.0,26.9,6.6,7.9,4.76
April,265.79,92.94,1.0,26.88,6.61,7.9,2.95
April,265.57,92.94,1.0,26.86,6.61,7.89,2.24
April,265.35,92.94,1.0,26.85,6.62,7.89,2.94
April,265.13,92.94,1.0,26.83,6.62,7.89,2.63
April,264.91,92.94,1.0,26.81,6.62,7.89,3.82
April,264.69,92.94,1.0,26.8,6.63,7.89,1.48
April,264.47,92.93,1.0,26.78,6.63,7.89,1.83
April,264.25,92.93,1.0,26.76,6.64,7.89,4.48
April,264.03,92.93,1.0,26.75,6.64,7.89,4.74
April,263.81,92.93,1.0,26.73,6.65,7.89,4.47
April,263.59,92.93,1.0,26.71,6.65,7.89,2.16
April,263.37,92.93,1.0,26.7,6.65,7.89,3.92
April,263.15,92.93,1.0,26.68,6.66,7.89,2.43
April,262.93,92.93,1.0,26.67,6.66,7.89,2.54
April,262.71,92.93,1.0,26.65,6.67,7.89,1.1
April,262.49,92.93,1.0,26.63,6.67,7.89,3.0
April,262.27,92.93,1.0,26.62,6.68,7.89,1.01
May,262.05,92.93,1.0,26.6,6.68,7.89,1.72
May,262.05,92.93,1.0,26.6,6.68,7.89,4.29
May,262.05,92.93,1.0,26.6,6.68,7.89,1.11
May,262.05,92.93,1.0,26.6,6.68,7.89,0.45
May,262.05,92.93,1.0,26.6,6.68,7.89,0.44
May,262.05,92.93,1.0,26.6,6.68,7.89,4.71
May,262.05,92.93,1.0,26.6,6.68,7.89,2.58
May,262.05,92.93,1.0,26.6,6.68,7.89,2.11
May,262.05,92.93,1.0,26.6,6.68,7.89,4.07
May,262.05,92.93,1.0,26.6,6.68,7.89,4.2
May,262.05,92.93,1.0,26.6,6.68,7.89,1.73
May,262.05,92.93,1.0,26.6,6.68,7.89,3.5
May,262.05,92.93,1.0,26.6,6.68,7.89,3.88
May,262.05,92.93,1.0,26.6,6.68,7.89,3.31
May,262.05,92.93,1.0,26.6,6.68,7.89,0.84
May,262.05,92.93,1.0,26.6,6.68,7.89,4.39
May,262.05,92.93,1.0,26.6,6.68,7.89,2.74
May,262.05,92.93,1.0,26.6,6.68,7.89,1.48
May,262.05,92.93,1.0,26.6,6.68,7.89,2.18
May,262.05,92.93,1.0,26.6,6.68,7.89,0.28
May,262.05,92.93,1.0,26.6,6.68,7.89,0.73
May,262.05,92.93,1.0,26.6,6.68,7.89,3.85
May,262.05,92.93,1.0,26.6,6.68,7.89,0.1
May,262.05,92.93,1.0,26.6,6.68,7.89,2.14
May,262.05,92.93,1.0,26.6,6.68,7.89,2.66
May,262.05,92.93,1.0,26.6,6.68,7.89,0.37
May,262.05,92.93,1.0,26.6,6.68,7.89,4.87
May,262.05,92.93,1.0,26.6,6.68,7.89,1.21
May,262.05,92.93,1.0,26.6,6.68,7.89,1.59
May,262.05,92.93,1.0,26.6,6.68,7.89,1.59
May,262.05,92.93,1.0,26.6,6.68,7.89,1.23
May,262.05,92.93,1.0,26.6,6.68,7.89,0.11
May,262.05,92.93,1.0,26.6,6.68,7.89,3.67
May,262.05,92.93,1.0,26.6,6.68,7.89,4.84
May,262.05,92.93,1.0,26.6,6.68,7.89,1.2
May,262.05,92.93,1.0,26.6,6.68,7.89,3.35
May,262.05,92.93,1.0,26.6,6.68,7.89,3.74
May,262.05,92.93,1.0,26.6,6.68,7.89,4.26
May,262.05,92.93,1.0,26.6,6.68,7.89,2.17
May,262.05,92.93,1.0,26.6,6.68,7.89,1.58
May,262.05,92.93,1.0,26.6,6.68,7.89,1.69
May,262.05,92.93,1.0,26.6,6.68,7.89,3.59
May,262.05,92.93,1.0,26.6,6.68,7.89,4.1
May,262.05,92.93,1.0,26.6,6.68,7.89,0.99
May,262.05,92.93,1.0,26.6,6.68,7.89,1.92
May,262.05,92.93,1.0,26.6,6.68,7.89,4.52
May,262.05,92.93,1.0,26.6,6.68,7.89,4.05
May,262.05,92.93,1.0,26.6,6.68,7.89,4.93
May,262.05,92.93,1.0,26.6,6.68,7.89,3.8
May,262.05,92.93,1.0,26.6,6.68,7.89,2.03
May,262.05,92.93,1.0,26.6,6.68,7.89,2.99
May,262.05,92.93,1.0,26.6,6.68,7.89,3.34
May,262.05,92.93,1.0,26.6,6.68,7.89,0.48
May,262.05,92.93,1.0,26.6,6.68,7.89,2.77
May,262.05,92.93,1.0,26.6,6.68,7.89,3.58
May,262.05,92.93,1.0,26.6,6.68,7.89,0.92
May,262.05,92.93,1.0,26.6,6.68,7.89,3.93
May,262.05,92.93,1.0,26.6,6.68,7.89,2.96
May,262.05,92.93,1.0,26.6,6.68,7.89,4.77
May,262.05,92.93,1.0,26.6,6.68,7.89,0.31
May,262.05,92.93,1.0,26.6,6.68,7.89,1.4
May,262.05,92.93,1.0,26.6,6.68,7.89,3.05
May,262.05,92.93,1.0,26.6,6.68,7.89,1.55
May,262.05,92.93,1.0,26.6,6.68,7.89,3.6
May,262.05,92.93,1.0,26.6,6.68,7.89,3.82
May,262.05,92.93,1.0,26.6,6.68,7.89,0.6
May,262.05,92.93,1.0,26.6,6.68,7.89,2.62
May,262.05,92.93,1.0,26.6,6.68,7.89,2.59
May,262.05,92.93,1.0,26.6,6.68,7.89,1.91
May,262.05,92.93,1.0,26.6,6.68,7.89,4.67
May,262.05,92.93,1.0,26.6,6.68,7.89,4.15
May,262.05,92.93,1.0,26.6,6.68,7.89,3.52
May,262.05,92.93,1.0,26.6,6.68,7.89,3.6
May,262.05,92.93,1.0,26.6,6.68,7.89,2.36
May,262.05,92.93,1.0,26.6,6.68,7.89,4.61
May,262.05,92.93,1.0,26.6,6.68,7.89,3.5
May,262.05,92.93,1.0,26.6,6.68,7.89,3.67
May,262.05,92.93,1.0,26.6,6.68,7.89,4.32
May,262.05,92.93,1.0,26.6,6.68,7.89,1.44
May,262.05,92.93,1.0,26.6,6.68,7.89,4.05
May,262.05,92.93,1.0,26.6,6.68,7.89,1.06
May,262.05,92.93,1.0,26.6,6.68,7.89,1.79
May,262.05,92.93,1.0,26.6,6.68,7.89,1.74
May,262.05,92.93,1.0,26.6,6.68,7.89,4.89
May,262.05,92.93,1.0,26.6,6.68,7.89,4.3
May,262.05,92.93,1.0,26.6,6.68,7.89,3.54
May,262.05,92.93,1.0,26.6,6.68,7.89,3.66
May,262.05,92.93,1.0,26.6,6.68,7.89,2.85
May,262.05,92.93,1.0,26.6,6.68,7.89,4.74
May,262.05,92.93,1.0,26.6,6.68,7.89,2.53
May,262.05,92.93,1.0,26.6,6.68,7.89,1.96
May,262.05,92.93,1.0,26.6,6.68,7.89,0.9
May,262.05,92.93,1.0,26.6,6.68,7.89,3.95
May,262.05,92.93,1.0,26.6,6.68,7.89,3.7
May,262.05,92.93,1.0,26.6,6.68,7.89,1.98
May,262.05,92.93,1.0,26.6,6.68,7.89,0.22
May,262.05,92.93,1.0,26.6,6.68,7.89,4.21
May,262.05,92.93,1.0,26.6,6.68,7.89,0.16
May,262.05,92.93,1.0,26.6,6.68,7.89,3.55
May,262.05,92.93,1.0,26.6,6.68,7.89,4.85
May,262.05,92.93,1.0,26.6,6.68,7.89,2.24
May,262.05,92.93,1.0,26.6,6.68,7.89,1.25
May,262.05,92.93,1.0,26.6,6.68,7.89,3.55
May,262.05,92.93,1.0,26.6,6.68,7.89,4.1
May,262.05,92.93,1.0,26.6,6.68,7.89,2.78
May,262.05,92.93,1.0,26.6,6.68,7.89,4.84
May,262.05,92.93,1.0,26.6,6.68,7.89,0.35
May,262.05,92.93,1.0,26.6,6.68,7.89,2.57
May,262.05,92.93,1.0,26.6,6.68,7.89,3.62
May,262.05,92.93,1.0,26.6,6.68,7.89,4.33
May,262.05,92.93,1.0,26.6,6.68,7.89,0.98
May,262.05,92.93,1.0,26.6,6.68,7.89,4.02
May,262.05,92.93,1.0,26.6,6.68,7.89,2.81
May,262.05,92.93,1.0,26.6,6.68,7.89,2.04
May,262.05,92.93,1.0,26.6,6.68,7.89,0.75
May,262.05,92.93,1.0,26.6,6.68,7.89,4.34
May,262.05,92.93,1.0,26.6,6.68,7.89,0.87
May,262.05,92.93,1.0,26.6,6.68,7.89,1.62
May,262.05,92.93,1.0,26.6,6.68,7.89,1.52
May,262.05,92.93,1.0,26.6,6.68,7.89,4.37
May,262.05,92.93,1.0,26.6,6.68,7.89,3.4
May,262.05,92.93,1.0,26.6,6.68,7.89,4.0
May,262.05,92.93,1.0,26.6,6.68,7.89,1.33
May,262.05,92.93,1.0,26.6,6.68,7.89,3.16
May,262.05,92.93,1.0,26.6,6.68,7.89,2.9
May,262.05,92.93,1.0,26.6,6.68,7.89,4.18
May,262.05,92.93,1.0,26.6,6.68,7.89,4.54
May,262.05,92.93,1.0,26.6,6.68,7.89,0.16
May,262.05,92.93,1.0,26.6,6.68,7.89,3.4
May,262.05,92.93,1.0,26.6,6.68,7.89,0.35
May,262.05,92.93,1.0,26.6,6.68,7.89,2.79
May,262.05,92.93,1.0,26.6,6.68,7.89,1.51
May,262.05,92.93,1.0,26.6,6.68,7.89,1.6
May,262.05,92.93,1.0,26.6,6.68,7.89,1.83
May,262.05,92.93,1.0,26.6,6.68,7.89,3.14
May,262.05,92.93,1.0,26.6,6.68,7.89,1.74
May,262.05,92.93,1.0,26.6,6.68,7.89,3.69
May,262.05,92.93,1.0,26.6,6.68,7.89,2.08
May,262.05,92.93,1.0,26.6,6.68,7.89,0.43
May,262.05,92.93,1.0,26.6,6.68,7.89,3.94
May,262.05,92.93,1.0,26.6,6.68,7.89,1.5
May,262.05,92.93,1.0,26.6,6.68,7.89,2.22
May,262.05,92.93,1.0,26.6,6.68,7.89,3.46
May,262.05,92.93,1.0,26.6,6.68,7.89,1.73
May,262.05,92.93,1.0,26.6,6.68,7.89,0.38
May,262.05,92.93,1.0,26.6,6.68,7.89,1.93
May,262.05,92.93,1.0,26.6,6.68,7.89,4.73
May,262.05,92.93,1.0,26.6,6.68,7.89,3.24
May,262.05,92.93,1.0,26.6,6.68,7.89,3.39
May,262.05,92.93,1.0,26.6,6.68,7.89,3.2
May,262.05,92.93,1.0,26.6,6.68,7.89,1.08
May,262.05,92.93,1.0,26.6,6.68,7.89,2.15
May,262.05,92.93,1.0,26.6,6.68,7.89,3.78
May,262.05,92.93,1.0,26.6,6.68,7.89,0.6
May,262.05,92.93,1.0,26.6,6.68,7.89,1.46
May,262.05,92.93,1.0,26.6,6.68,7.89,1.45
May,262.05,92.93,1.0,26.6,6.68,7.89,2.22
May,262.05,92.93,1.0,26.6,6.68,7.89,4.9
May,262.05,92.93,1.0,26.6,6.68,7.89,0.43
May,262.05,92.93,1.0,26.6,6.68,7.89,2.64
May,262.05,92.93,1.0,26.6,6.68,7.89,0.98
May,262.05,92.93,1.0,26.6,6.68,7.89,4.86
May,262.05,92.93,1.0,26.6,6.68,7.89,0.66
May,262.05,92.93,1.0,26.6,6.68,7.89,2.08
May,262.05,92.93,1.0,26.6,6.68,7.89,3.72
May,262.05,92.93,1.0,26.6,6.68,7.89,3.55
May,262.05,92.93,1.0,26.6,6.68,7.89,2.17
May,262.05,92.93,1.0,26.6,6.68,7.89,1.8
May,262.05,92.93,1.0,26.6,6.68,7.89,2.05
May,262.05,92.93,1.0,26.6,6.68,7.89,1.39
May,262.05,92.93,1.0,26.6,6.68,7.89,1.11
May,262.05,92.93,1.0,26.6,6.68,7.89,2.47
May,262.05,92.93,1.0,26.6,6.68,7.89,1.42
May,262.05,92.93,1.0,26.6,6.68,7.89,1.51
May,262.05,92.93,1.0,26.6,6.68,7.89,3.32
May,262.05,92.93,1.0,26.6,6.68,7.89,4.85
May,262.05,92.93,1.0,26.6,6.68,7.89,3.06
May,262.05,92.93,1.0,26.6,6.68,7.89,0.48
May,262.05,92.93,1.0,26.6,6.68,7.89,0.47
May,262.05,92.93,1.0,26.6,6.68,7.89,4.76
May,262.05,92.93,1.0,26.6,6.68,7.89,1.56
May,262.05,92.93,1.0,26.6,6.68,7.89,0.55
May,262.05,92.93,1.0,26.6,6.68,7.89,3.04
May,262.05,92.93,1.0,26.6,6.68,7.89,3.16
May,262.05,92.93,1.0,26.6,6.68,7.89,3.28
May,262.05,92.93,1.0,26.6,6.68,7.89,1.41
May,262.05,92.93,1.0,26.6,6.68,7.89,0.17
